unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12492243,JE385542,2021-09-21 08:42:00.000000 UTC,057XX W ROOSEVELT RD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING / GROUNDS,true,false,1513,15,29,25,02,1138158.0,1894100.0,2021,2023-07-09 04:49:18.000000 UTC,41.865541907,-87.768294247,"(41.865541907, -87.768294247)"
12432125,JE312047,2021-07-24 01:42:00.000000 UTC,057XX W MADISON ST,0552,ASSAULT,AGGRAVATED POLICE OFFICER - KNIFE / CUTTING INSTRUMENT,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1513,15,29,25,04A,1138058.0,1899436.0,2021,2021-09-11 04:48:02.000000 UTC,41.880186421,-87.768532463,"(41.880186421, -87.768532463)"
12547451,JE453036,2021-11-21 06:26:00.000000 UTC,048XX N CLAREMONT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,true,false,2031,20,47,4,05,1159825.0,1932000.0,2021,2021-12-07 03:46:05.000000 UTC,41.969123425,-87.68770581,"(41.969123425, -87.68770581)"
12566521,JE476252,2021-12-13 03:45:00.000000 UTC,013XX S SPRINGFIELD AVE,2026,NARCOTICS,POSSESS - PCP,STREET,true,false,1011,10,24,29,18,1150594.0,1893458.0,2021,2021-12-20 03:50:42.000000 UTC,41.863546499,-87.722657406,"(41.863546499, -87.722657406)"
12486843,JE378995,2021-09-18 11:32:00.000000 UTC,041XX W 26TH ST,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,STREET,true,false,1013,10,22,30,26,1149300.0,1886403.0,2021,2021-09-25 04:50:30.000000 UTC,41.844211859,-87.727590332,"(41.844211859, -87.727590332)"
12348861,JE209818,2021-04-25 04:04:00.000000 UTC,036XX W 16TH ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,true,false,1014,10,24,29,18,1152199.0,1891796.0,2021,2021-05-02 05:01:17.000000 UTC,41.858954299,-87.716809329,"(41.858954299, -87.716809329)"
12412616,JE288183,2021-07-03 07:15:00.000000 UTC,049XX W CORTEZ ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,1531,15,37,25,03,1143193.0,1906531.0,2021,2021-07-21 05:15:34.000000 UTC,41.899561661,-87.749499815,"(41.899561661, -87.749499815)"
12383155,JE251643,2021-06-02 08:40:00.000000 UTC,012XX S CENTRAL PARK AVE,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,APARTMENT,true,true,1021,10,24,29,04B,1152579.0,1893773.0,2021,2021-06-09 04:50:00.000000 UTC,41.864371917,-87.71536223,"(41.864371917, -87.71536223)"
12483218,JE374190,2021-09-15 08:40:00.000000 UTC,007XX S CICERO AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,true,false,1533,15,29,25,03,1144508.0,1896325.0,2021,2021-10-15 04:45:29.000000 UTC,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
12499824,JE394586,2021-10-01 07:18:00.000000 UTC,007XX S CICERO AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,true,false,1533,15,29,25,03,1144508.0,1896325.0,2021,2022-02-15 03:47:52.000000 UTC,41.871530533,-87.744926805,"(41.871530533, -87.744926805)"
12475106,JE364467,2021-09-06 09:15:00.000000 UTC,028XX W 19TH ST,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",HOSPITAL BUILDING / GROUNDS,true,false,1022,10,12,30,04B,1157372.0,1890584.0,2021,2021-11-08 03:49:27.000000 UTC,41.855524939,-87.6978538,"(41.855524939, -87.6978538)"
12360603,JE224247,2021-05-08 11:51:00.000000 UTC,095XX S STATE ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,true,false,511,5,21,49,10,1177973.0,1841788.0,2021,2021-05-15 05:02:14.000000 UTC,41.721180629,-87.623717187,"(41.721180629, -87.623717187)"
12326810,JE182816,2021-03-29 02:36:00.000000 UTC,023XX S SAWYER AVE,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,ALLEY,true,false,1024,10,12,30,04A,1155065.0,1888177.0,2021,2022-01-07 03:44:58.000000 UTC,41.848966396,-87.706386125,"(41.848966396, -87.706386125)"
12338999,JE197938,2021-04-12 09:55:00.000000 UTC,006XX E 111TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,513,5,9,50,24,1182987.0,1831495.0,2021,2021-04-19 05:20:48.000000 UTC,41.692820449,-87.605670662,"(41.692820449, -87.605670662)"
12417368,JE294081,2021-07-07 12:48:00.000000 UTC,028XX S KOLIN AVE,0650,BURGLARY,HOME INVASION,APARTMENT,true,true,1031,10,22,30,05,1147852.0,1884806.0,2021,2021-07-21 05:15:34.000000 UTC,41.839857381,-87.732945262,"(41.839857381, -87.732945262)"
12384539,JE252169,2021-06-02 07:00:00.000000 UTC,027XX S CALIFORNIA AVE,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,JAIL / LOCK-UP FACILITY,true,false,1033,10,24,30,02,1158147.0,1885749.0,2021,2021-06-09 04:50:00.000000 UTC,41.842241391,-87.695141061,"(41.842241391, -87.695141061)"
12386108,JE255357,2021-06-06 01:17:00.000000 UTC,117XX S HALSTED ST,1479,CONCEALED CARRY LICENSE VIOLATION,ARMED WHILE UNDER THE INFLUENCE,STREET,true,false,524,5,34,53,15,1173094.0,1827146.0,2021,2021-06-13 04:53:53.000000 UTC,41.681109736,-87.642018411,"(41.681109736, -87.642018411)"
12381859,JE250379,2021-06-01 05:00:00.000000 UTC,001XX E 111TH ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,APARTMENT,true,false,531,5,9,49,26,1178968.0,1831385.0,2021,2021-06-19 04:51:34.000000 UTC,41.69261082,-87.620388196,"(41.69261082, -87.620388196)"
12331593,JE188919,2021-04-04 03:06:00.000000 UTC,001XX E 127TH ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,532,5,9,53,26,1179262.0,1820764.0,2021,2021-04-11 05:07:26.000000 UTC,41.663458528,-87.619633912,"(41.663458528, -87.619633912)"
12289074,JE136524,2021-01-30 12:00:00.000000 UTC,013XX N CLEVELAND AVE,1540,OBSCENITY,OBSCENE MATTER,APARTMENT,true,false,1821,18,27,8,26,1172741.0,1909397.0,2021,2021-02-13 03:45:41.000000 UTC,41.906823047,-87.640885421,"(41.906823047, -87.640885421)"
12525014,JE425568,2021-10-27 07:43:00.000000 UTC,002XX W GOETHE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,true,false,1821,18,2,8,17,1174300.0,1909007.0,2021,2021-11-16 03:51:23.000000 UTC,41.905718191,-87.635170286,"(41.905718191, -87.635170286)"
12471881,JE360767,2021-09-03 09:05:00.000000 UTC,005XX N DEARBORN ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,VEHICLE NON-COMMERCIAL,true,false,1831,18,42,8,10,1175840.0,1904005.0,2021,2021-11-16 03:51:23.000000 UTC,41.891957922,-87.629664095,"(41.891957922, -87.629664095)"
12988696,JG159415,2021-10-20 03:23:00.000000 UTC,002XX W HURON ST,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,HOSPITAL BUILDING / GROUNDS,true,false,1831,18,42,8,11,,,2021,2023-05-12 04:45:31.000000 UTC,,,
12386129,JE255476,2021-06-06 02:19:00.000000 UTC,002XX E WALTON ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,HOTEL / MOTEL,true,false,1833,18,2,8,15,1178045.0,1906973.0,2021,2021-07-17 05:00:03.000000 UTC,41.900052344,-87.621475761,"(41.900052344, -87.621475761)"
12455205,JE340122,2021-08-17 07:44:00.000000 UTC,007XX N FAIRBANKS CT,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,true,false,1833,18,2,8,24,1178363.0,1905530.0,2021,2021-08-24 04:47:26.000000 UTC,41.896085441,-87.620351801,"(41.896085441, -87.620351801)"
12295474,JE144881,2021-02-03 01:00:00.000000 UTC,051XX W 55TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,true,false,814,8,23,56,11,1142940.0,1867661.0,2021,2021-02-23 03:45:37.000000 UTC,41.79290166,-87.751396529,"(41.79290166, -87.751396529)"
12455556,JE340688,2021-08-17 04:42:00.000000 UTC,045XX W 47TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SIDEWALK,true,false,815,8,14,57,14,1146724.0,1873078.0,2021,2021-08-24 04:47:26.000000 UTC,41.807695623,-87.737383108,"(41.807695623, -87.737383108)"
12472990,JE362140,2021-09-05 02:50:00.000000 UTC,063XX S FRANCISCO AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,RESIDENCE,true,false,823,8,17,66,26,1158137.0,1862485.0,2021,2022-05-11 04:47:20.000000 UTC,41.778402181,-87.69581107,"(41.778402181, -87.69581107)"
12404808,JE278695,2021-06-25 02:07:00.000000 UTC,064XX S VERNON AVE,0650,BURGLARY,HOME INVASION,APARTMENT,true,true,312,3,20,42,05,1180356.0,1862470.0,2021,2021-07-02 04:53:49.000000 UTC,41.777880123,-87.614355797,"(41.777880123, -87.614355797)"
12292111,JE140388,2021-02-13 12:00:00.000000 UTC,008XX E 65TH ST,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,true,false,312,3,20,42,15,1182827.0,1862092.0,2021,2021-02-20 03:50:23.000000 UTC,41.776785806,-87.605308877,"(41.776785806, -87.605308877)"
12514910,JE413239,2021-10-17 10:30:00.000000 UTC,025XX W 61ST ST,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,true,false,825,8,16,66,18,1160301.0,1864121.0,2021,2021-10-24 04:46:46.000000 UTC,41.782847294,-87.687832652,"(41.782847294, -87.687832652)"
12299528,JE150054,2021-02-23 02:53:00.000000 UTC,026XX W 70TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,true,false,831,8,17,66,11,1160001.0,1858134.0,2021,2021-03-02 03:50:05.000000 UTC,41.766424288,-87.689096984,"(41.766424288, -87.689096984)"
12512390,JE409841,2021-10-14 04:13:00.000000 UTC,071XX S JEFFERY BLVD,0850,THEFT,ATTEMPT THEFT,DEPARTMENT STORE,true,false,333,3,5,43,06,1190777.0,1858141.0,2021,2021-10-21 04:50:56.000000 UTC,41.765755571,-87.576292427,"(41.765755571, -87.576292427)"
12437069,JE318163,2021-07-29 06:49:00.000000 UTC,019XX E 71ST PL,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,333,3,5,43,26,1190552.0,1857968.0,2021,2021-08-07 04:54:33.000000 UTC,41.765286276,-87.577122687,"(41.765286276, -87.577122687)"
12540534,JE444637,2021-11-14 07:45:00.000000 UTC,047XX N CUMBERLAND AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1614,16,38,76,03,1119318.0,1930490.0,2021,2023-02-01 03:49:30.000000 UTC,41.965720818,-87.836684841,"(41.965720818, -87.836684841)"
12362908,JE227087,2021-05-11 07:15:00.000000 UTC,051XX N MILWAUKEE AVE,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1623,16,45,11,26,1138424.0,1933673.0,2021,2021-05-18 05:27:50.000000 UTC,41.974129858,-87.766357256,"(41.974129858, -87.766357256)"
12289356,JE136920,2021-02-09 11:53:00.000000 UTC,036XX W DIVISION ST,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",STREET,true,false,1112,11,27,23,08A,1151661.0,1907748.0,2021,2021-02-16 03:52:33.000000 UTC,41.902738881,-87.718364581,"(41.902738881, -87.718364581)"
12363542,JE227678,2021-05-11 11:40:00.000000 UTC,011XX N MONTICELLO AVE,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",SIDEWALK,true,false,1112,11,27,23,08A,1151831.0,1907422.0,2021,2021-05-18 05:27:50.000000 UTC,41.901840959,-87.71774873,"(41.901840959, -87.71774873)"
12539635,JE443668,2021-11-13 10:10:00.000000 UTC,038XX W MADISON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,true,false,1122,11,28,26,18,1150696.0,1899735.0,2021,2021-11-20 03:50:14.000000 UTC,41.880769306,-87.722118889,"(41.880769306, -87.722118889)"
12553993,JE460970,2021-11-30 07:40:00.000000 UTC,039XX W MADISON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,true,false,1122,11,28,26,18,1150223.0,1899725.0,2021,2021-12-07 03:48:51.000000 UTC,41.880751096,-87.723855981,"(41.880751096, -87.723855981)"
12275921,JE120212,2021-01-22 02:37:00.000000 UTC,034XX W LAKE ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,true,false,1123,11,28,27,24,1153481.0,1901180.0,2021,2021-01-29 03:46:26.000000 UTC,41.884679652,-87.711854107,"(41.884679652, -87.711854107)"
12516981,JE415745,2021-10-19 10:30:00.000000 UTC,012XX W 79TH ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,true,false,612,6,17,71,24,1169610.0,1852403.0,2021,2021-10-26 04:54:02.000000 UTC,41.750494777,-87.654042239,"(41.750494777, -87.654042239)"
12422181,JE300010,2021-07-13 12:27:00.000000 UTC,003XX S CALIFORNIA AVE,2020,NARCOTICS,POSSESS - AMPHETAMINES,STREET,true,false,1124,11,27,27,18,1157767.0,1898505.0,2021,2021-07-20 05:09:24.000000 UTC,41.877252943,-87.696188173,"(41.877252943, -87.696188173)"
12370932,JE235825,2021-05-19 10:14:00.000000 UTC,044XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1131,11,24,26,16,1146682.0,1895705.0,2021,2021-05-26 04:57:08.000000 UTC,41.869788006,-87.736960932,"(41.869788006, -87.736960932)"
12264426,JE106988,2021-01-08 12:30:00.000000 UTC,047XX W GLADYS AVE,2026,NARCOTICS,POSSESS - PCP,SIDEWALK,true,false,1131,11,28,25,18,1144764.0,1897934.0,2021,2021-01-16 03:49:23.000000 UTC,41.875941008,-87.743946355,"(41.875941008, -87.743946355)"
12292354,JE140766,2021-02-13 01:36:00.000000 UTC,005XX S CICERO AVE,2026,NARCOTICS,POSSESS - PCP,ALLEY,true,false,1131,11,24,25,18,1144477.0,1897129.0,2021,2021-02-20 03:50:23.000000 UTC,41.873737392,-87.745020388,"(41.873737392, -87.745020388)"
12431108,JE310721,2021-07-22 08:38:00.000000 UTC,007XX S PULASKI RD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,1132,11,24,26,26,1149825.0,1896664.0,2021,2021-07-29 05:18:32.000000 UTC,41.872359113,-87.725397029,"(41.872359113, -87.725397029)"
12418247,JE295034,2021-07-08 07:21:00.000000 UTC,061XX N WASHTENAW AVE,0620,BURGLARY,UNLAWFUL ENTRY,STREET,true,false,2413,24,40,2,05,1157219.0,1940704.0,2021,2021-07-15 04:47:48.000000 UTC,41.993061106,-87.697050321,"(41.993061106, -87.697050321)"
12375538,JE242412,2021-05-25 02:00:00.000000 UTC,083XX S HOLLAND RD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,622,6,21,44,03,1175640.0,1849717.0,2021,2021-06-09 04:48:02.000000 UTC,41.742991296,-87.632025815,"(41.742991296, -87.632025815)"
12355258,JE217695,2021-05-02 10:08:00.000000 UTC,001XX W 87TH ST,1460,WEAPONS VIOLATION,POSSESS FIREARM / AMMUNITION - NO FOID CARD,STREET,true,false,622,6,21,44,15,1176589.0,1847260.0,2021,2021-05-09 04:55:50.000000 UTC,41.736227704,-87.62862238,"(41.736227704, -87.62862238)"
12385016,JE248560,2021-05-31 01:00:00.000000 UTC,009XX S KEDZIE AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,true,false,1134,11,24,27,02,1155176.0,1895754.0,2021,2022-02-26 03:48:14.000000 UTC,41.8697563,-87.705775483,"(41.8697563, -87.705775483)"
12356435,JE171017,2021-03-16 10:48:56.000000 UTC,033XX W FILLMORE ST,2032,NARCOTICS,MANUFACTURE / DELIVER - METHAMPHETAMINE,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1134,11,24,29,18,,,2021,2022-04-16 04:46:10.000000 UTC,,,
12355301,JE217500,2021-05-02 07:30:00.000000 UTC,0000X E WACKER DR,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,true,false,111,1,42,32,04B,1176556.0,1902257.0,2021,2021-06-21 04:55:38.000000 UTC,41.887145175,-87.627087409,"(41.887145175, -87.627087409)"
12331592,JE188846,2021-04-04 01:18:00.000000 UTC,002XX N WABASH AVE,0475,BATTERY,OF AN UNBORN CHILD,STREET,true,true,111,1,42,32,08B,1176768.0,1902003.0,2021,2021-04-11 05:07:26.000000 UTC,41.886443395,-87.626316579,"(41.886443395, -87.626316579)"
12344446,JE204400,2021-04-19 10:37:00.000000 UTC,0000X E WACKER PL,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",HOTEL / MOTEL,true,false,111,1,42,32,08A,1176974.0,1902140.0,2021,2021-04-26 04:49:14.000000 UTC,41.886814671,-87.625555956,"(41.886814671, -87.625555956)"
12264878,JE107413,2021-01-08 08:36:00.000000 UTC,078XX S STATE ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,GAS STATION,true,false,623,6,6,69,14,1177650.0,1852817.0,2021,2021-01-16 03:49:23.000000 UTC,41.751452878,-87.624567581,"(41.751452878, -87.624567581)"
12460931,JE347442,2021-08-23 02:17:00.000000 UTC,079XX S DR MARTIN LUTHER KING JR DR,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,623,6,6,44,26,1180276.0,1852461.0,2021,2021-08-30 04:52:21.000000 UTC,41.750416209,-87.614955522,"(41.750416209, -87.614955522)"
12316444,JE170384,2021-03-16 10:53:00.000000 UTC,076XX S VINCENNES AVE,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,COMMERCIAL / BUSINESS OFFICE,true,false,623,6,17,69,24,1175395.0,1854147.0,2021,2021-04-08 05:01:32.000000 UTC,41.755153237,-87.632791345,"(41.755153237, -87.632791345)"
12466020,JE353461,2021-08-28 08:14:00.000000 UTC,079XX S ELLIS AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,true,false,624,6,8,44,15,1184269.0,1852603.0,2021,2021-09-04 04:50:52.000000 UTC,41.750713454,-87.600319057,"(41.750713454, -87.600319057)"
12541087,JE445212,2021-11-14 05:44:00.000000 UTC,003XX S DEARBORN ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,true,false,113,1,4,32,04B,1175985.0,1898832.0,2021,2021-12-03 03:49:08.000000 UTC,41.877759656,-87.629287444,"(41.877759656, -87.629287444)"
12437870,JE319247,2021-07-29 10:20:00.000000 UTC,005XX S COLUMBUS DR,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,STREET,true,false,114,1,42,32,13,1178360.0,1898011.0,2021,2021-08-05 05:07:13.000000 UTC,41.875452995,-87.620592186,"(41.875452995, -87.620592186)"
12265069,JE107636,2021-01-09 07:12:00.000000 UTC,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1651,16,41,76,15,1100317.0,1935229.0,2021,2021-01-16 03:52:53.000000 UTC,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
12497080,JE391377,2021-09-29 09:45:00.000000 UTC,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,true,false,1652,16,41,76,26,1100726.0,1934289.0,2021,2021-10-06 04:51:18.000000 UTC,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
12334081,JE192014,2021-04-07 08:48:00.000000 UTC,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1653,16,41,76,26,1101811.0,1934419.0,2021,2021-04-14 05:57:55.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12558696,JE466701,2021-12-05 09:15:00.000000 UTC,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1653,16,41,76,26,1101811.0,1934419.0,2021,2021-12-12 03:47:51.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12382442,JE250763,2021-06-02 07:15:00.000000 UTC,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1653,16,41,76,15,1101811.0,1934419.0,2021,2021-06-09 04:50:00.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12422977,JE300869,2021-07-14 08:23:00.000000 UTC,0000X W CHECKPOINT 8 ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1653,16,41,76,15,1101937.0,1934433.0,2021,2021-07-21 05:20:10.000000 UTC,41.976799653,-87.900520088,"(41.976799653, -87.900520088)"
12287641,JE134644,2021-02-06 06:43:00.000000 UTC,007XX W OHARE ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",AIRPORT EXTERIOR - SECURE AREA,true,false,1654,16,,76,08B,1094587.0,1945065.0,2021,2021-02-13 03:48:24.000000 UTC,42.006074109,-87.927364891,"(42.006074109, -87.927364891)"
12268214,JE111209,2021-01-12 10:23:00.000000 UTC,0000X W CTA OHARE PLATFORM ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,true,false,1654,16,41,76,11,1100955.0,1934905.0,2021,2021-01-19 03:53:51.000000 UTC,41.978108446,-87.904122758,"(41.978108446, -87.904122758)"
12465054,JE352295,2021-08-27 06:30:00.000000 UTC,015XX W JARVIS AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,SIDEWALK,true,false,2422,24,49,1,26,1164841.0,1949136.0,2021,2021-09-03 04:48:51.000000 UTC,42.016039867,-87.668773099,"(42.016039867, -87.668773099)"
12504410,JE400172,2021-10-06 12:24:00.000000 UTC,014XX W JONQUIL TER,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,true,false,2422,24,49,1,26,1165227.0,1950993.0,2021,2021-10-13 04:50:05.000000 UTC,42.021127269,-87.667299571,"(42.021127269, -87.667299571)"
12517089,JE412366,2021-10-17 03:11:00.000000 UTC,086XX S COTTAGE GROVE AVE,2032,NARCOTICS,MANUFACTURE / DELIVER - METHAMPHETAMINE,STREET,true,false,632,6,8,44,18,1183074.0,1847781.0,2021,2021-10-24 04:46:46.000000 UTC,41.737509216,-87.604847649,"(41.737509216, -87.604847649)"
12458180,JE344013,2021-08-20 04:45:00.000000 UTC,0000X W 95TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA STATION,true,false,634,6,21,49,11,1177762.0,1841949.0,2021,2021-08-27 04:50:05.000000 UTC,41.721627204,-87.624485177,"(41.721627204, -87.624485177)"
12420313,JE297562,2021-07-11 02:28:00.000000 UTC,0000X W CTA 95TH ST LN,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA PLATFORM,true,false,634,6,21,49,17,1177779.0,1842365.0,2021,2021-11-27 03:47:49.000000 UTC,41.722768379,-87.624410361,"(41.722768379, -87.624410361)"
12503611,JE399202,2021-10-05 04:28:00.000000 UTC,046XX N BROADWAY,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,true,false,1914,19,46,3,03,1167918.0,1930994.0,2021,2021-12-14 03:46:35.000000 UTC,41.96619172,-87.657977197,"(41.96619172, -87.657977197)"
12373025,JE239498,2021-05-23 01:20:00.000000 UTC,006XX S WABASH AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,SIDEWALK,true,false,123,1,42,32,15,1176896.0,1897449.0,2021,2021-05-30 05:03:31.000000 UTC,41.873944069,-87.62598437,"(41.873944069, -87.62598437)"
12394524,JE265725,2021-06-14 03:00:00.000000 UTC,010XX W PRATT BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,true,false,2432,24,49,1,05,1167723.0,1945346.0,2021,2021-06-21 04:57:56.000000 UTC,42.005578173,-87.658278252,"(42.005578173, -87.658278252)"
12557676,JE465354,2021-12-03 10:47:00.000000 UTC,021XX S WABASH AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,true,false,131,1,3,33,07,1177084.0,1890071.0,2021,2022-08-01 04:48:02.000000 UTC,41.853694113,-87.625517469,"(41.853694113, -87.625517469)"
12566164,JE475451,2021-12-12 11:23:00.000000 UTC,021XX S STATE ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,true,false,131,1,3,33,07,1176651.0,1890098.0,2021,2021-12-19 03:48:38.000000 UTC,41.853777986,-87.627105906,"(41.853777986, -87.627105906)"
12303259,JE154537,2021-02-27 10:10:00.000000 UTC,023XX S MICHIGAN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,131,1,3,33,26,1177576.0,1888934.0,2021,2021-03-06 03:50:24.000000 UTC,41.850562964,-87.623746154,"(41.850562964, -87.623746154)"
12300515,JE151029,2021-02-24 07:30:00.000000 UTC,006XX W DIVERSEY PKWY,4310,OTHER OFFENSE,POSSESSION OF BURGLARY TOOLS,HOTEL / MOTEL,true,false,1934,19,44,6,26,1171406.0,1918849.0,2021,2021-07-15 04:45:04.000000 UTC,41.932789263,-87.645510903,"(41.932789263, -87.645510903)"
12580447,JE492802,2021-12-30 11:16:00.000000 UTC,028XX W NORTH AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,true,false,1423,14,26,24,11,1157069.0,1910508.0,2021,2022-01-06 03:51:47.000000 UTC,41.910204452,-87.698424917,"(41.910204452, -87.698424917)"
